normalized,original,source,word_length,is_compound,morpheme_count
drw,ḏrw,bbaw,3,False,1
dry,dry,bbaw,3,False,1
dsf,ḏsf,bbaw,3,False,1
dsi,dši,bbaw,3,False,1
dsj,dsj,bbaw,3,False,1
dsn,dsn,bbaw,3,False,1
dsr,dšr,bbaw,3,False,1
dst,dst,bbaw,3,False,1
dsw,dsw,bbaw,3,False,1
dtf,ḏtf,bbaw,3,False,1
dtj,ḏtj,bbaw,3,False,1
dtn,ḏtn,bbaw,3,False,1
dts,ḏts,bbaw,3,False,1
dtt,ḏtt,bbaw,3,False,1
dwa,dwꜣ,bbaw,3,False,1
dwi,ḏwi,bbaw,3,False,1
dwj,ḏwj,bbaw,3,False,1
dwn,dwn,bbaw,3,False,1
dws,ḏws,bbaw,3,False,1
dwt,ḏwt,bbaw,3,False,1
dww,ḏww,bbaw,3,False,1
dxj,dḫj,bbaw,3,False,1
dxn,dḫn,bbaw,3,False,1
dxr,dẖr,bbaw,3,False,1
dxt,dḫt,bbaw,3,False,1
dxw,dḫw,bbaw,3,False,1
dyn,dyn,bbaw,3,False,1
dyt,ḏyt,bbaw,3,False,1
dzf,ḏzf,bbaw,3,False,1
faa,fꜣꜣ,bbaw,3,False,1
fag,fꜣg,bbaw,3,False,1
fai,fꜣi,bbaw,3,False,1
faj,fꜣj,bbaw,3,False,1
fan,fꜣnṱ,bbaw,3,False,1
fat,fꜣt,bbaw,3,False,1
faw,fꜣw,bbaw,3,False,1
fay,fꜣy,bbaw,3,False,1
fdd,fḏd,bbaw,3,False,1
fdi,fdi,bbaw,3,False,1
fdq,fdq,bbaw,3,False,1
fdt,fdt,bbaw,3,False,1
fdu,fdu,bbaw,3,False,1
fdw,fdw,bbaw,3,False,1
ffi,ffı,bbaw,3,False,1
ffj,Ffj,bbaw,3,False,1
ffy,ffy,tla,3,False,1
fga,fgꜣ,bbaw,3,False,1
fgn,fgn,bbaw,3,False,1
fhw,fḥw,bbaw,3,False,1
fiw,fꞽw,tla,3,False,1
fjj,fjj,bbaw,3,False,1
fjs,fjs,bbaw,3,False,1
fjt,fjt,bbaw,3,False,1
fjw,fjw,bbaw,3,False,1
fkw,fkw,bbaw,3,False,1
fnd,fnḏ,bbaw,3,False,1
fnf,Fnf,bbaw,3,False,1
fnt,fnt,bbaw,3,False,1
fnx,fnḫ,bbaw,3,False,1
fpl,fpl,bbaw,3,False,1
fqa,fqꜣ,bbaw,3,False,1
fqn,fqn,bbaw,3,False,1
fqw,fqw,bbaw,3,False,1
frw,frw,bbaw,3,False,1
fsi,fsi,bbaw,3,False,1
fsn,fsn,bbaw,3,False,1
fss,fss,bbaw,3,False,1
fst,fst,bbaw,3,False,1
fsw,fsw,bbaw,3,False,1
ftk,Ftk,bbaw,3,False,1
ftn,ftn,bbaw,3,False,1
ftt,ftt,bbaw,3,False,1
ftw,ftw,bbaw,3,False,1
fxf,fḫf,bbaw,3,False,1
fxj,fḫj,bbaw,3,False,1
fxn,fḫn,bbaw,3,False,1
fxt,fḫt,bbaw,3,False,1
fxw,fḫw,bbaw,3,False,1
fxx,fḫḫ,bbaw,3,False,1
gaa,gꜣꜣ,bbaw,3,False,1
gab,gꜣb,bbaw,3,False,1
gaf,gꜣf,bbaw,3,False,1
gag,gꜣg,bbaw,3,False,1
gah,Gꜥh𓊇,bbaw,3,False,1
gaj,gꜣj,bbaw,3,False,1
gas,gꜣs,bbaw,3,False,1
gat,gꜣt,bbaw,3,False,1
gau,gꜣu,bbaw,3,False,1
gaw,gꜣw,bbaw,3,False,1
gay,gꜣy,bbaw,3,False,1
gba,gbꜣ,bbaw,3,False,1
gbb,Gbb,bbaw,3,False,1
gbi,gbi,bbaw,3,False,1
gbj,Gbj,bbaw,3,False,1
gbt,gbt,bbaw,3,False,1
gbw,gbw,bbaw,3,False,1
gdm,gḏm,bbaw,3,False,1
gdt,Gḏt,bbaw,3,False,1
gfi,gfꞽ,tla,3,False,1
gfj,gfj,bbaw,3,False,1
gfn,gfn,bbaw,3,False,1
gfw,gfw,bbaw,3,False,1
gga,ggꜣ,bbaw,3,False,1
ggi,ggꞽ,tla,3,False,1
ggj,ggj,bbaw,3,False,1
ggt,ggt,bbaw,3,False,1
ghs,gḥs,bbaw,3,False,1
ghw,gḥw,bbaw,3,False,1
gjf,gjf,bbaw,3,False,1
gjw,Gjw,bbaw,3,False,1
gma,gmꜣ,bbaw,3,False,1
gmh,gmḥ,bbaw,3,False,1
gmi,gmi,bbaw,3,False,1
gmj,gmj,bbaw,3,False,1
gmm,gmm,bbaw,3,False,1
gmn,gmn,bbaw,3,False,1
gmt,gmt,bbaw,3,False,1
gmw,gmw,bbaw,3,False,1
gmy,gmy,bbaw,3,False,1
gnf,gnf,bbaw,3,False,1
gnn,gnn,bbaw,3,False,1
gnt,gnt,bbaw,3,False,1
gnw,gnw,bbaw,3,False,1
gnx,gnẖ,bbaw,3,False,1
gpn,gpn,bbaw,3,False,1
grf,Grf,bbaw,3,False,1
grg,grg,bbaw,3,False,1
grh,grḥ,bbaw,3,False,1
grj,grj,bbaw,3,False,1
grn,grn,bbaw,3,False,1
grr,grrʾ,bbaw,3,False,1
grs,grs,bbaw,3,False,1
grt,grt,bbaw,3,False,1
grw,grw,bbaw,3,False,1
gsa,gsꜣ,bbaw,3,False,1
gsm,Gsm,bbaw,3,False,1
gsn,gsn,bbaw,3,False,1
gsr,gsr,bbaw,3,False,1
gss,gss,bbaw,3,False,1
gst,gst,bbaw,3,False,1
gsw,gsw,bbaw,3,False,1
gsy,gsy,bbaw,3,False,1
gwa,gwꜣ,bbaw,3,False,1
gwf,gwf,bbaw,3,False,1
gwt,gwṯ,bbaw,3,False,1
gxr,gẖr,bbaw,3,False,1
gyt,gyt,bbaw,3,False,1
gyw,gyw,bbaw,3,False,1
gzw,gzw,bbaw,3,False,1
haa,ḥꜥꜥ,bbaw,3,False,1
hab,hꜣb,bbaw,3,False,1
had,hꜣd,bbaw,3,False,1
haf,hꜣf,bbaw,3,False,1
hag,ḥꜣg,bbaw,3,False,1
hai,ḥꜥi,bbaw,3,False,1
haj,hꜣj,bbaw,3,False,1
hak,ḥꜣk,bbaw,3,False,1
ham,ḥꜣm,bbaw,3,False,1
han,hꜣn,bbaw,3,False,1
hap,ḥꜣp,bbaw,3,False,1
haq,ḥꜣq,bbaw,3,False,1
har,ḥꜣrʾ,bbaw,3,False,1
hat,ḥꜣt,bbaw,3,False,1
haw,ḥꜣw,bbaw,3,False,1
hay,hꜣy,bbaw,3,False,1
hba,ḥbꜥ,bbaw,3,False,1
hbb,ḥbb,bbaw,3,False,1
hbd,ḥbḏ,bbaw,3,False,1
hbf,ḥbf,bbaw,3,False,1
hbi,hbi,bbaw,3,False,1
hbj,hbj,bbaw,3,False,1
hbn,hbn,bbaw,3,False,1
hbq,hbq,bbaw,3,False,1
hbs,ḥbs,bbaw,3,False,1
hbt,ḥbt,bbaw,3,False,1
hbu,hbu,bbaw,3,False,1
hbw,hbw,bbaw,3,False,1
hdb,ḥdb,bbaw,3,False,1
hdd,ḥḏḏ,bbaw,3,False,1
hdi,ḥḏi,bbaw,3,False,1
hdj,ḥḏj,bbaw,3,False,1
hdm,hdm,bbaw,3,False,1
hdn,ḥḏn,bbaw,3,False,1
hdp,hdp,bbaw,3,False,1
hdr,Ḥḏr𓊇,bbaw,3,False,1
hdt,Ḥḏt,bbaw,3,False,1
hdw,ḥḏw,bbaw,3,False,1
hdy,ḥḏy,bbaw,3,False,1
hfa,ḥfꜣ,bbaw,3,False,1
hfd,ḥfd,bbaw,3,False,1
hfj,ḥfj,bbaw,3,False,1
hfn,ḥfn,bbaw,3,False,1
hhi,ḥḥi,bbaw,3,False,1
hhj,ḥḥj,bbaw,3,False,1
hhn,ḥḥn,bbaw,3,False,1
hht,ḤḤt,bbaw,3,False,1
hhw,ḥḥw,bbaw,3,False,1
hhy,ḥḥy,bbaw,3,False,1
hiw,hꞽw,tla,3,False,1
hjh,ḥjḥ,bbaw,3,False,1
hjj,hjj,bbaw,3,False,1
hjp,ḥjp,bbaw,3,False,1
hjs,hjs,bbaw,3,False,1
hjw,ḥjw,bbaw,3,False,1
hjy,ḥjy,bbaw,3,False,1
hka,ḥkꜣ,bbaw,3,False,1
hki,hkꞽ,tla,3,False,1
hkj,hkj,bbaw,3,False,1
hkn,ḥkn,bbaw,3,False,1
hkr,Hkr,bbaw,3,False,1
hkw,ḥkw,bbaw,3,False,1
hma,ḥmꜣ,bbaw,3,False,1
hmf,ḥmf,bbaw,3,False,1
hmi,ḥmi,bbaw,3,False,1
hmj,Ḥmj,bbaw,3,False,1
hmm,ḥmm,bbaw,3,False,1
hmn,Ḥmn,bbaw,3,False,1
hms,hms,bbaw,3,False,1
hmt,ḥmt,bbaw,3,False,1
hmu,ḥmu,bbaw,3,False,1
hmw,ḥmw,bbaw,3,False,1
hmy,ḥmy,bbaw,3,False,1
hna,ḥnꜥ,bbaw,3,False,1
hnb,ḥnb,bbaw,3,False,1
hnd,Hnd,bbaw,3,False,1
hng,ḥng,bbaw,3,False,1
hni,hniṱ,bbaw,3,False,1
hnj,ḥnj,bbaw,3,False,1
hnk,ḥnk,bbaw,3,False,1
hnm,Hnm,bbaw,3,False,1
hnn,ḥnn,bbaw,3,False,1
hnq,ḥnq,bbaw,3,False,1
hnr,ḥnr,bbaw,3,False,1
hns,ḥns,bbaw,3,False,1
hnt,ḥnt,bbaw,3,False,1
hnw,ḥnw,bbaw,3,False,1
hny,Ḥny,bbaw,3,False,1
hpa,ḥpꜥ,bbaw,3,False,1
hpd,ḥpd,bbaw,3,False,1
hpj,ḥpj,bbaw,3,False,1
hpl,hpl,bbaw,3,False,1
hpn,hpn,bbaw,3,False,1
hpp,ḥpp,bbaw,3,False,1
hpr,hpr,bbaw,3,False,1
hpt,ḥpt,bbaw,3,False,1
hpw,hpw,bbaw,3,False,1
hpy,Ḥpy,bbaw,3,False,1
hqa,ḥqꜣ,bbaw,3,False,1
hqn,hqn,bbaw,3,False,1
hqr,ḥqr,bbaw,3,False,1
hqs,hqs,bbaw,3,False,1
hqt,Ḥqt,bbaw,3,False,1
hra,hrꜣ,bbaw,3,False,1
hrf,ḥrf,bbaw,3,False,1
hri,ḥri,bbaw,3,False,1
hrj,ḥrj,bbaw,3,False,1
hrk,ḥrk,bbaw,3,False,1
hrm,ḥrm,bbaw,3,False,1
hrn,ḥrn,bbaw,3,False,1
hrp,hrp,bbaw,3,False,1
hrr,ḥrr,bbaw,3,False,1
hrt,ḥrt,bbaw,3,False,1
hru,hru,bbaw,3,False,1
hrw,Ḥrw,bbaw,3,False,1
hry,ḥry,bbaw,3,False,1
hsa,ḥsꜣ,bbaw,3,False,1
hsb,ḥsb,bbaw,3,False,1
hsh,hsh,bbaw,3,False,1
hsi,ḥsi,bbaw,3,False,1
hsj,ḥsj,bbaw,3,False,1
hsm,Ḥsm,bbaw,3,False,1
hsn,ḥsn,bbaw,3,False,1
hsp,ḥsp,bbaw,3,False,1
hsq,ḥsq,bbaw,3,False,1
hss,ḥss,bbaw,3,False,1
hst,ḥst,bbaw,3,False,1
hsw,ḥsw,bbaw,3,False,1
hsy,ḥsy,bbaw,3,False,1
hta,ḥtꜣ,bbaw,3,False,1
htb,ḥtb,bbaw,3,False,1
hti,htꞽ,tla,3,False,1
htj,ḥtj,bbaw,3,False,1
htm,ḥtm,bbaw,3,False,1
htn,ḥtn,bbaw,3,False,1
htp,ḥtp,bbaw,3,False,1
htr,ḥtr,bbaw,3,False,1
hts,ḥts,bbaw,3,False,1
htt,ḥṯt,bbaw,3,False,1
htw,ḥṯw,bbaw,3,False,1
hty,Hty,bbaw,3,False,1
htz,ḥṯz,bbaw,3,False,1
hwa,ḥwꜣ,bbaw,3,False,1
hwi,ḥwi,bbaw,3,False,1
hwj,ḥwj,bbaw,3,False,1
hwn,ḥwn,bbaw,3,False,1
hwr,ḥwr,bbaw,3,False,1
hws,ḥws,bbaw,3,False,1
hwt,ḥwt,bbaw,3,False,1
hww,ḥww,bbaw,3,False,1
hwy,Ḥwy,bbaw,3,False,1
hya,Ḥyꜣ,bbaw,3,False,1
hyi,ḥyꞽ,tla,3,False,1
hyj,Ḥyj,bbaw,3,False,1
hyn,ḥyn,bbaw,3,False,1
hyt,ḥyt,bbaw,3,False,1
hyy,ḥyy,bbaw,3,False,1
hza,ḥzꜣ,bbaw,3,False,1
hzi,ḥzi,bbaw,3,False,1
hzj,Ḥzj,bbaw,3,False,1
hzp,ḥzp,bbaw,3,False,1
hzt,ḥzt,bbaw,3,False,1
hzw,ḥzw,bbaw,3,False,1
hzy,ḥzy,bbaw,3,False,1
hzz,ḥzz,bbaw,3,False,1
iaa,ꞽꜥꜣ,tla,3,False,1
iab,ꞽꜥb,tla,3,False,1
iad,ꞽꜣd,tla,3,False,1
iaf,ꞽꜥf,tla,3,False,1
iah,ꞽꜥḥ,tla,3,False,1
iai,ꞽꜥi,tla,3,False,1
iam,ꞽꜣm,tla,3,False,1
ian,ꞽꜥn,tla,3,False,1
iaq,ꞽꜣq,tla,3,False,1
iar,ꞽꜥr,tla,3,False,1
ias,ꞽꜣš,tla,3,False,1
iat,ꞽꜥt,tla,3,False,1
iaw,ꞽꜣw,tla,3,False,1
iax,ꞽ:ꜣḫ,tla,3,False,1
iba,ꞽbꜣ,tla,3,False,1
ibb,ꞽbb,tla,3,False,1
ibi,ꞽbꞽ,tla,3,False,1
ibt,ꞽbt,tla,3,False,1
ibw,ꞽbw,tla,3,False,1
ibz,ꞽ:bz,tla,3,False,1
ida,ꞽdꜣ,tla,3,False,1
idb,ꞽdb,tla,3,False,1
idd,ꞽ:ḏd,tla,3,False,1
idi,ꞽdꞽ,tla,3,False,1
idj,Idj,bbaw,3,False,1
idn,ꞽdn,tla,3,False,1
idp,ꞽ:dp,tla,3,False,1
idr,ꞽdr,tla,3,False,1
idt,ꞽdt,tla,3,False,1
idw,Idw,bbaw,3,False,1
idx,ꞽ:dḫ,tla,3,False,1
idy,Idy,bbaw,3,False,1
ifd,ꞽfd,tla,3,False,1
ifn,ꞽfn,tla,3,False,1
ifx,ꞽ:fḫ,tla,3,False,1
igp,ꞽgp,tla,3,False,1
igr,ꞽ:gr,tla,3,False,1
iha,ꞽḥꜣ,tla,3,False,1
ihi,ꞽhꞽ,tla,3,False,1
ihm,ꞽhm,tla,3,False,1
iht,ꞽḥt,tla,3,False,1
ihw,ꞽ:ḥw,tla,3,False,1
ihy,Iḥy,bbaw,3,False,1
iii,ꞽꞽꞽ,tla,3,False,1
iin,ꞽꞽn,tla,3,False,1
iit,ꞽꞽt,tla,3,False,1
iiw,ꞽiw,tla,3,False,1
ijw,Ijw,bbaw,3,False,1
ikm,ꞽkm,tla,3,False,1
ikn,ꞽkn,tla,3,False,1
ikt,ꞽkt,tla,3,False,1
ikw,ꞽkw,tla,3,False,1
ima,ꞽmꜣ,tla,3,False,1
imi,ꞽmꞽ,tla,3,False,1
imm,ꞽmm,tla,3,False,1
imn,ꞽ:mn,tla,3,False,1
imr,ꞽmr,tla,3,False,1
ims,ꞽmš,tla,3,False,1
imt,ꞽmt,tla,3,False,1
imw,ꞽmw,tla,3,False,1
imy,ꞽmy,tla,3,False,1
imz,ꞽ:mz,tla,3,False,1
inb,ꞽnb,tla,3,False,1
ind,ꞽ:nḏ,tla,3,False,1
inh,ꞽnḥ,tla,3,False,1
ini,ꞽni,tla,3,False,1
ink,ꞽnk,tla,3,False,1
inm,ꞽnm,tla,3,False,1
inn,ꞽnn,tla,3,False,1
inq,ꞽnq,tla,3,False,1
inr,ꞽnr,tla,3,False,1
ins,ꞽns,tla,3,False,1
int,ꞽnt,tla,3,False,1
inw,Inw,bbaw,3,False,1
iny,ꞽny,tla,3,False,1
ipa,ꞽ:pꜣ,tla,3,False,1
ipf,ꞽpf,tla,3,False,1
ipi,ꞽpꞽ,tla,3,False,1
ipn,ꞽpn,tla,3,False,1
ipp,ꞽpp,tla,3,False,1
ipt,ꞽpt,tla,3,False,1
ipw,ꞽpw,tla,3,False,1
ipy,ꞽpy,tla,3,False,1
iqa,ꞽ:qꜣ,tla,3,False,1
iqd,ꞽqd,tla,3,False,1
iqr,Iqr,bbaw,3,False,1
iri,ꞽri,tla,3,False,1
irj,Irj,bbaw,3,False,1
irp,ꞽrp,tla,3,False,1
irr,ꞽrr,tla,3,False,1
irs,ꞽ:rs,tla,3,False,1
irt,ꞽrt,tla,3,False,1
irw,ꞽrw,tla,3,False,1
irx,ꞽ:rḫ,tla,3,False,1
iry,ꞽry,tla,3,False,1
isa,ꞽ:sꜣ,tla,3,False,1
isd,ꞽšd,tla,3,False,1
isi,ꞽsꞽ,tla,3,False,1
isj,Isj,bbaw,3,False,1
isk,ꞽ:sk,tla,3,False,1
ism,ꞽ:šm,tla,3,False,1
isn,ꞽ:šn,tla,3,False,1
isp,ꞽsp,tla,3,False,1
isr,ꞽ:sr,tla,3,False,1
ist,ꞽst,tla,3,False,1
isw,ꞽsw,tla,3,False,1
isy,ꞽsy,tla,3,False,1
ita,ꞽṯꜣ,tla,3,False,1
itf,ꞽṯf,tla,3,False,1
ith,ꞽtḥ,tla,3,False,1
iti,ꞽtꞽ,tla,3,False,1
itj,Itj,bbaw,3,False,1
itm,ꞽ:tm,tla,3,False,1
itn,ꞽtn,tla,3,False,1
itr,ꞽṯr,tla,3,False,1
itt,ꞽṯṯ,tla,3,False,1
itw,ꞽṯw,tla,3,False,1
itx,ꞽtḫ,tla,3,False,1
ity,ity,bbaw,3,False,1
iwa,ꞽwꜣ,tla,3,False,1
iwd,ꞽwd,tla,3,False,1
iwf,Iwf,bbaw,3,False,1
iwh,ꞽwḥ,tla,3,False,1
iwi,ꞽwi,tla,3,False,1
iwn,ꞽwn,tla,3,False,1
iwr,ꞽwr,tla,3,False,1
iws,ꞽws,tla,3,False,1
iwt,ꞽwt,tla,3,False,1
iww,ꞽww,tla,3,False,1
iwy,ꞽwy,tla,3,False,1
ixj,Iḫj,bbaw,3,False,1
ixm,ꞽ:ḫm,tla,3,False,1
ixp,ꞽ:ḫp,tla,3,False,1
ixr,ꞽ:ḫr,tla,3,False,1
ixt,ꞽḫt,tla,3,False,1
iyi,ꞽyi,tla,3,False,1
iyn,ꞽyn,tla,3,False,1
iyt,ꞽyt,tla,3,False,1
iyy,ꞽyy,tla,3,False,1
iza,ꞽ:zꜣ,tla,3,False,1
izf,ꞽzf,tla,3,False,1
izi,ꞽ:zꞽ,tla,3,False,1
izn,ꞽ:zn,tla,3,False,1
izt,ꞽzt,tla,3,False,1
izw,ꞽzw,tla,3,False,1
izy,ꞽ:zy,tla,3,False,1
jaa,jꜣꜣ,bbaw,3,False,1
jab,jꜥb,bbaw,3,False,1
jad,jꜣd,bbaw,3,False,1
jaf,jꜤf,bbaw,3,False,1
jah,jꜣh𓊇,bbaw,3,False,1
jai,jꜥi,bbaw,3,False,1
jaj,jꜥj,bbaw,3,False,1
jak,jꜣk,bbaw,3,False,1
jam,jꜣm,bbaw,3,False,1
jan,jꜥn,bbaw,3,False,1
jaq,jꜣq,bbaw,3,False,1
jar,jꜥr,bbaw,3,False,1
jas,jꜥš,bbaw,3,False,1
jat,jꜣt,bbaw,3,False,1
jaw,jꜣw,bbaw,3,False,1
jax,jꜣḫ,bbaw,3,False,1
jay,jꜣy,bbaw,3,False,1
jba,jbꜣ,bbaw,3,False,1
jbb,jbb,bbaw,3,False,1
jbd,jbd,bbaw,3,False,1
jbh,jbḥ,bbaw,3,False,1
jbi,jbi,bbaw,3,False,1
jbj,jbj,bbaw,3,False,1
jbn,jbn,bbaw,3,False,1
jbr,jbr,bbaw,3,False,1
jbs,Jbs,bbaw,3,False,1
jbt,jbt,bbaw,3,False,1
jbw,jbw,bbaw,3,False,1
jbx,Jbḫ,bbaw,3,False,1
jby,Jby,bbaw,3,False,1
jbz,j:bz,bbaw,3,False,1
jda,jdꜣ,bbaw,3,False,1
jdb,jdb,bbaw,3,False,1
jdd,j:ḏdṱ,bbaw,3,False,1
jdh,jdḥ,bbaw,3,False,1
jdi,j:ḏi,bbaw,3,False,1
jdj,Jdj,bbaw,3,False,1
jdm,Jdm,bbaw,3,False,1
jdn,jdn,bbaw,3,False,1
jdp,j:dp,bbaw,3,False,1
jdr,jdr,bbaw,3,False,1
jdt,jdt,bbaw,3,False,1
jdw,jdw,bbaw,3,False,1
jdx,j:dḫ,bbaw,3,False,1
jdy,jdy,bbaw,3,False,1
jfd,jfd,bbaw,3,False,1
jfj,Jfj,bbaw,3,False,1
jfn,jfn,bbaw,3,False,1
jft,Jft𓊇,bbaw,3,False,1
jfx,j:fḫ,bbaw,3,False,1
jga,j:gꜣ,bbaw,3,False,1
jgg,jgg,bbaw,3,False,1
jgp,jgp,bbaw,3,False,1
jgr,j:gr,bbaw,3,False,1
jha,jhꜣ,bbaw,3,False,1
jhb,jḥb,bbaw,3,False,1
jhd,j:ḥḏ,bbaw,3,False,1
jhh,jhh,bbaw,3,False,1
jhj,Jḥj,bbaw,3,False,1
jhm,jhm,bbaw,3,False,1
jhs,j:ḥs,bbaw,3,False,1
jht,jḥt,bbaw,3,False,1
jhw,jḥw,bbaw,3,False,1
jhy,jhy,bbaw,3,False,1
jin,jin,bbaw,3,False,1
jiw,jiw,bbaw,3,False,1
jiy,jiy,bbaw,3,False,1
jji,jji,bbaw,3,False,1
jjj,Jjj,bbaw,3,False,1
jjn,jjn,bbaw,3,False,1
jjr,J:jrʾ,bbaw,3,False,1
jjs,jjs,bbaw,3,False,1
jjt,jjt,bbaw,3,False,1
jjw,jjw,bbaw,3,False,1
jjy,jjy,bbaw,3,False,1
jjz,jjz,bbaw,3,False,1
jka,jkꜣ,bbaw,3,False,1
jkb,jkb,bbaw,3,False,1
jkj,Jkj,bbaw,3,False,1
jkk,jkk,bbaw,3,False,1
jkm,jkm,bbaw,3,False,1
jkn,jkn,bbaw,3,False,1
jkr,Jkr,bbaw,3,False,1
jkt,jkt,bbaw,3,False,1
jkw,Jkw,bbaw,3,False,1
jky,jky,bbaw,3,False,1
jma,jmꜣ,bbaw,3,False,1
jmf,jmf,bbaw,3,False,1
jmh,j:mḥ,bbaw,3,False,1
jmi,jmi,bbaw,3,False,1
jmj,jmj,bbaw,3,False,1
jmk,jmk,bbaw,3,False,1
jmm,jmm,bbaw,3,False,1
jmn,Jmn,bbaw,3,False,1
jmr,Jmr,bbaw,3,False,1
jms,j:ms,bbaw,3,False,1
jmt,jmt,bbaw,3,False,1
jmw,jmw,bbaw,3,False,1
jmy,jmy,bbaw,3,False,1
jmz,j:mz,bbaw,3,False,1
jna,jnꜣ,bbaw,3,False,1
jnb,jnb,bbaw,3,False,1
jnd,j:nḏ,bbaw,3,False,1
jnh,jnḥ,bbaw,3,False,1
jni,jni,bbaw,3,False,1
jnj,jnj,bbaw,3,False,1
jnk,jnk,bbaw,3,False,1
jnm,jnm,bbaw,3,False,1
jnn,jnn,bbaw,3,False,1
jnp,Jnp,bbaw,3,False,1
jnq,jnq,bbaw,3,False,1
jnr,jnr,bbaw,3,False,1
jns,Jns,bbaw,3,False,1
jnt,jnt,bbaw,3,False,1
jnw,jnw,bbaw,3,False,1
jny,Jny,bbaw,3,False,1
jnz,Jnz,bbaw,3,False,1
jpa,jpꜣ,bbaw,3,False,1
jpb,jpb,bbaw,3,False,1
jpd,jpd,bbaw,3,False,1
jpf,jpf,bbaw,3,False,1
jph,j:pḥ,bbaw,3,False,1
jpj,Jpj,bbaw,3,False,1
jpl,jpl,bbaw,3,False,1
jpn,jpn,bbaw,3,False,1
jpp,Jpp,bbaw,3,False,1
jpt,Jpt,bbaw,3,False,1
jpw,jpw,bbaw,3,False,1
jpy,jpy,bbaw,3,False,1
jqa,j:qꜣ,bbaw,3,False,1
jqd,jqd,bbaw,3,False,1
jqh,jqh,bbaw,3,False,1
jqn,Jqn,bbaw,3,False,1
jqr,jqr,bbaw,3,False,1
jqt,jqt,bbaw,3,False,1
jqw,Jqw,bbaw,3,False,1
jrd,Jrd,bbaw,3,False,1
jrf,jrf,bbaw,3,False,1
jri,jri,bbaw,3,False,1
jrj,jrj,bbaw,3,False,1
jrm,Jrm𓊇,bbaw,3,False,1
jrn,jrn,bbaw,3,False,1
jrp,jrp,bbaw,3,False,1
jrr,jrr,bbaw,3,False,1
jrs,Jrs,bbaw,3,False,1
jrt,Jrṯ,bbaw,3,False,1
jrw,jrw,bbaw,3,False,1
jrx,j:rḫ,bbaw,3,False,1
jry,jry,bbaw,3,False,1
jsa,j:šꜥ,bbaw,3,False,1
jsd,jšd,bbaw,3,False,1
jsf,jšf,bbaw,3,False,1
jsh,jsh,bbaw,3,False,1
jsi,jsı,bbaw,3,False,1
jsj,jsj,bbaw,3,False,1
jsk,jsk,bbaw,3,False,1
jsm,j:šm,bbaw,3,False,1
jsn,jsn,bbaw,3,False,1
jsp,jsp,bbaw,3,False,1
jsq,jsq,bbaw,3,False,1
jsr,jsr,bbaw,3,False,1
jss,jšš,bbaw,3,False,1
jst,jst,bbaw,3,False,1
jsw,jsw,bbaw,3,False,1
jsx,jsḫ,bbaw,3,False,1
jsy,jsy,bbaw,3,False,1
jta,jṯꜣ,bbaw,3,False,1
jtf,jtf,bbaw,3,False,1
jth,jtḥ,bbaw,3,False,1
jti,jṯi,bbaw,3,False,1
jtj,jtj,bbaw,3,False,1
jtm,Jtm,bbaw,3,False,1
jtn,jtn,bbaw,3,False,1
jtr,Jtr𓊇,bbaw,3,False,1
jtt,jṯt,bbaw,3,False,1
jtw,Jtw,bbaw,3,False,1
jtx,jtḫ,bbaw,3,False,1
jty,jty,bbaw,3,False,1
jtz,j:ṯz,bbaw,3,False,1
jwa,jwꜥ,bbaw,3,False,1
jwd,jwḏ,bbaw,3,False,1
jwf,jwf,bbaw,3,False,1
jwh,jwḥ,bbaw,3,False,1
jwi,jwi,bbaw,3,False,1
jwj,jwj,bbaw,3,False,1
jwm,jw:m,bbaw,3,False,1
jwn,jwn,bbaw,3,False,1
jwr,jwrṱ,bbaw,3,False,1
jws,jws,bbaw,3,False,1
jwt,jwt,bbaw,3,False,1
jww,jww,bbaw,3,False,1
jwy,jwy,bbaw,3,False,1
jxa,j:ḫꜥ,bbaw,3,False,1
jxj,Jḫj,bbaw,3,False,1
jxm,j:ḫm,bbaw,3,False,1
jxp,j:ḫp,bbaw,3,False,1
jxr,jḫr,bbaw,3,False,1
jxt,jḫt,bbaw,3,False,1
jxw,jḫw,bbaw,3,False,1
jxx,jḫḫ,bbaw,3,False,1
jxy,Jḫy,bbaw,3,False,1
jya,jyꜣ,bbaw,3,False,1
jyf,Jyf,bbaw,3,False,1
jyi,jyi,bbaw,3,False,1
jyj,jyj,bbaw,3,False,1
jyn,jyn,bbaw,3,False,1
jyt,jyt,bbaw,3,False,1
jyw,jyw,bbaw,3,False,1
jyy,jyy,bbaw,3,False,1
jza,Jzꜣ,bbaw,3,False,1
jzf,jzf,bbaw,3,False,1
jzi,jzi,bbaw,3,False,1
jzj,jzj,bbaw,3,False,1
jzm,j:zm,bbaw,3,False,1
jzn,jzn,bbaw,3,False,1
jzp,jzp,bbaw,3,False,1
jzr,jzr,bbaw,3,False,1
jzs,jzs,bbaw,3,False,1
jzt,jzt,bbaw,3,False,1
jzw,jzw,bbaw,3,False,1
jzy,Jzy𓊇,bbaw,3,False,1
jzz,jzz,bbaw,3,False,1
kaa,kꜣꜣ,bbaw,3,False,1
kaf,kꜣf,bbaw,3,False,1
kai,kꜣi,bbaw,3,False,1
kaj,kꜣj,bbaw,3,False,1
kam,Kꜣm𓊇,bbaw,3,False,1
kan,kꜣn,bbaw,3,False,1
kap,kꜣp,bbaw,3,False,1
kaq,kꜣq,bbaw,3,False,1
kar,kꜣr,bbaw,3,False,1
